emp_no,first_name,last_name,title,from_date,to_date
411797,Josyula,Bondorf,Senior Staff,1989-01-14,9999-01-01
411810,Karsten,Ballarin,Engineer,1992-01-05,1998-01-04
411813,Premal,Hammerschmidt,Senior Staff,2000-04-06,9999-01-01
411820,Nathan,Benantar,Senior Staff,1993-07-17,9999-01-01
411823,Susanna,Usery,Senior Staff,1996-08-17,9999-01-01
411826,Mani,Pews,Senior Staff,1996-08-23,9999-01-01
411827,Shietung,Vidal,Engineer,1992-05-24,1997-05-24
411831,Basant,Yoshimura,Senior Staff,1993-08-06,9999-01-01
411834,Fusako,Beetstra,Senior Staff,1999-08-20,9999-01-01
411838,Laurentiu,Jeansoulin,Senior Staff,1986-08-23,9999-01-01
411841,Shahid,Ritzmann,Staff,1995-09-17,9999-01-01
411848,Kenroku,Cunliffe,Senior Staff,1994-05-10,9999-01-01
411849,Elliott,Braccini,Technique Leader,1996-10-27,9999-01-01
411851,Parke,Deville,Assistant Engineer,1986-12-10,1992-12-09
411858,Weiye,Baaz,Senior Staff,2001-08-30,9999-01-01
411860,Fuqing,Swab,Engineer,1997-08-26,9999-01-01
411862,Tremaine,Vesel,Assistant Engineer,1997-04-10,9999-01-01
411863,Eberhardt,Dratva,Senior Staff,1989-06-15,9999-01-01
411867,Mana,Bressoud,Engineer,1996-05-09,2001-05-09
411869,Serenella,Sherertz,Senior Staff,1993-05-31,9999-01-01
411879,Amstein,Kulisch,Senior Staff,1991-03-21,9999-01-01
411882,Youjian,Akazan,Senior Staff,1986-05-02,9999-01-01
411884,Moti,Velasco,Engineer,1993-08-27,2000-08-27
411887,Mack,Beetstra,Senior Staff,1998-04-02,9999-01-01
411888,JoAnna,Ciolek,Engineer,1989-08-30,1997-08-30
411891,Karsten,Beeson,Technique Leader,1987-01-16,9999-01-01
411896,Uma,Muhlberg,Senior Engineer,1988-02-27,9999-01-01
411897,Suebskul,Wilharm,Assistant Engineer,1986-12-21,1991-12-21
411900,Mari,Wynblatt,Staff,1996-07-09,9999-01-01
411905,Basim,Cronin,Senior Staff,1994-07-13,9999-01-01
411908,Leaf,Fadgyas,Senior Staff,1988-04-27,9999-01-01
411913,Shmuel,Baranowski,Engineer,1995-03-23,2001-03-22
411921,Sadun,Buescher,Senior Staff,1995-12-10,9999-01-01
411922,Oscal,Munro,Staff,1999-12-18,9999-01-01
411928,JiYoung,Bain,Senior Staff,2002-01-29,9999-01-01
411930,Ekawit,Budinsky,Senior Staff,2001-07-01,9999-01-01
411932,Gregory,Flasterstein,Engineer,1997-06-02,9999-01-01
411946,Youpyo,Lampe,Senior Staff,1987-11-11,9999-01-01
411949,Uli,Gischer,Senior Staff,2002-05-12,9999-01-01
411950,Maris,Emmerich,Engineer,1995-12-10,9999-01-01
411952,Odysseas,Gronowski,Engineer,1989-09-14,1998-09-14
411957,Kokou,Klyachko,Engineer,1992-08-28,1998-08-28
411960,Cordelia,Ginneken,Senior Engineer,1994-10-27,9999-01-01
411961,Samphel,Showalter,Assistant Engineer,1994-07-31,1999-07-31
411962,Tooru,Murillo,Senior Staff,1992-04-24,9999-01-01
411964,Eishiro,Fairtlough,Engineer,1993-12-23,9999-01-01
411968,Magy,Kroha,Senior Staff,1998-05-27,9999-01-01
411970,Sverrir,Sichman,Senior Staff,1995-06-03,9999-01-01
411971,Sugwoo,Magalhaes,Senior Staff,2000-11-02,9999-01-01
411980,Jungsoon,Rothe,Senior Engineer,1998-10-20,9999-01-01
411982,Mrinalini,Krychniak,Engineer,1995-08-20,2000-08-19
411987,Pranay,Zielinski,Engineer,1997-02-28,9999-01-01
411990,Luigi,Renear,Senior Staff,1992-05-01,9999-01-01
411994,Lihong,Czap,Engineer,1987-01-02,1996-01-02
411998,Shiv,Molenaar,Senior Staff,1998-09-09,9999-01-01
412008,Irene,Bach,Senior Engineer,1990-06-18,9999-01-01
412010,Taegyun,Pietrzykowski,Engineer,1985-03-12,1990-03-12
412012,Mara,Anandan,Senior Staff,1991-10-27,9999-01-01
412014,Shaowei,Brobst,Engineer,1988-09-30,1995-10-01
412027,Aiman,Atchley,Senior Staff,1992-04-09,9999-01-01
412036,Menkae,Heering,Senior Staff,2000-11-26,9999-01-01
412041,Shen,Kalefeld,Senior Staff,1987-08-22,9999-01-01
412043,Sajjan,Androutsos,Senior Staff,1988-05-10,9999-01-01
412050,Marie,Malabarba,Staff,1997-11-11,9999-01-01
412052,Rajmohan,Deville,Engineer,1995-08-26,2000-08-25
412054,Georgy,Ramaiah,Senior Staff,2002-04-25,9999-01-01
412059,Aran,Genther,Engineer,1995-11-22,9999-01-01
412070,Khalil,Polajnar,Senior Engineer,1998-04-18,9999-01-01
412073,Shuzo,Luef,Senior Staff,1997-03-04,9999-01-01
412076,Phillip,Heijenga,Assistant Engineer,1997-01-10,9999-01-01
412081,Tooru,Murthy,Engineer,1992-06-12,2001-06-12
412088,Saniya,Marrakchi,Engineer,1995-08-09,9999-01-01
412091,Margareta,Binding,Senior Engineer,1993-03-07,9999-01-01
412093,Avishai,Engelmann,Senior Staff,2002-05-23,9999-01-01
412095,Kellyn,Benveniste,Senior Staff,1995-08-28,9999-01-01
412097,Sivanarayana,DasSarma,Engineer,1992-07-22,1997-07-22
412101,Hauke,Karlin,Senior Engineer,1987-12-21,9999-01-01
412104,Premal,Hettesheimer,Senior Staff,1990-01-07,9999-01-01
412105,Teiji,Siksek,Senior Staff,1985-02-14,9999-01-01
412109,Tadanori,Naumovich,Assistant Engineer,1986-10-24,1992-10-23
412111,Marco,Peyn,Senior Staff,1998-08-04,9999-01-01
412115,Becky,Zielinski,Assistant Engineer,1991-12-29,2000-12-28
412118,Emran,Marchesini,Senior Engineer,1996-08-24,9999-01-01
412125,Neelam,Asmuth,Engineer,1985-05-13,1990-05-13
412129,Sanjeeva,Fortenbacher,Engineer,1986-08-23,1992-08-22
412133,Moti,Penttonen,Senior Staff,1993-08-08,9999-01-01
412135,Ung,Falck,Staff,1998-09-04,9999-01-01
412139,Moriyoshi,Setia,Assistant Engineer,1992-09-30,1997-09-30
412141,Arun,Bernick,Senior Staff,1994-07-06,9999-01-01
412144,Eirik,Acton,Engineer,1990-12-16,1999-12-16
412146,Sham,Axelband,Engineer,1996-09-08,9999-01-01
412147,Gadiel,Soloway,Senior Staff,1995-04-24,9999-01-01
412151,Koichi,Melter,Senior Staff,1989-12-26,9999-01-01
412155,Kwok,Hiraishi,Engineer,1986-02-06,1993-02-06
412157,Zhilian,Mamelak,Senior Staff,2002-01-03,9999-01-01
412158,Kokou,Vandervoorde,Staff,1995-11-23,9999-01-01
412159,Arne,Aumann,Staff,2000-01-22,9999-01-01
412160,Manton,Czaja,Assistant Engineer,1994-11-29,1999-11-29
412162,Sedat,Pettis,Senior Staff,2001-07-10,9999-01-01
412164,Slavian,Merro,Senior Staff,1995-05-30,9999-01-01
412166,Vesna,Hitomi,Senior Staff,1994-08-11,9999-01-01
412167,Margo,Validov,Engineer,1987-07-12,1995-07-12
412171,Sarita,Kaelbling,Engineer,1991-11-15,1997-11-14
412183,Gou,Zyda,Technique Leader,1988-10-01,9999-01-01
412190,Thanasis,Vecchio,Assistant Engineer,1995-12-09,2000-12-08
412195,Honglan,Cappelletti,Senior Staff,1991-10-25,9999-01-01
412228,Yoshinari,Milicia,Engineer,1999-07-17,9999-01-01
412235,Khosrow,Buchter,Engineer,1994-06-25,2000-06-24
412236,Marek,Setiz,Staff,1994-07-22,9999-01-01
412242,Uwe,Mahnke,Senior Engineer,1990-03-23,9999-01-01
412243,Sarita,Gammage,Senior Staff,1988-05-11,9999-01-01
412248,Shooichi,Rahier,Engineer,1996-11-19,9999-01-01
412252,Shrikanth,Birta,Senior Staff,1997-05-30,9999-01-01
412254,Sangeeta,Preusig,Senior Engineer,1990-01-27,9999-01-01
412259,Steve,Demke,Engineer,1997-12-28,9999-01-01
412261,Kasturi,Ecklund,Staff,1997-11-14,9999-01-01
412264,Augustine,Goodrum,Senior Staff,1995-08-09,9999-01-01
412266,Marsal,Attimonelli,Senior Staff,1998-01-26,9999-01-01
412275,Lene,Holburn,Senior Staff,1990-10-25,9999-01-01
412282,Nitsan,Cromarty,Senior Staff,2000-11-26,9999-01-01
412284,Ronghao,Jarecki,Engineer,1990-10-08,1998-10-08
412288,Jackson,Narwekar,Senior Engineer,1990-04-23,9999-01-01
412289,Golgen,Lorcy,Senior Staff,1995-04-25,9999-01-01
412294,Rafail,McFarlan,Senior Staff,1996-06-03,9999-01-01
412295,Bezalel,Scharstein,Staff,1998-09-28,9999-01-01
412298,Malu,Ruther,Senior Staff,1991-11-28,9999-01-01
412299,Bikash,Azuma,Engineer,1996-12-03,9999-01-01
412303,Sanjai,Kusakari,Staff,1998-07-08,9999-01-01
412304,Tiina,Khamsi,Senior Engineer,1995-06-05,9999-01-01
412307,Leucio,Falco,Senior Staff,1998-03-14,9999-01-01
412308,Chiradeep,Zhiwei,Engineer,1985-07-02,1992-07-02
412309,Reinhold,Munawer,Engineer,1998-02-06,9999-01-01
412316,Dinkar,Pellegrinelli,Senior Staff,1990-04-26,9999-01-01
412319,Kazuhito,Ibel,Staff,1996-09-30,9999-01-01
412322,Joydip,Back,Staff,1995-08-26,9999-01-01
412324,Abdulla,Tokunaga,Senior Staff,1991-06-20,9999-01-01
412326,Macha,Goodrum,Senior Staff,2000-02-10,9999-01-01
412327,Zine,England,Senior Staff,1992-08-26,9999-01-01
412328,Shooichi,Codenie,Engineer,1994-04-24,9999-01-01
412332,Eirik,Basagni,Engineer,1999-11-02,9999-01-01
412334,Hatem,Kenevan,Technique Leader,1989-06-30,9999-01-01
412335,Luisa,Cochrane,Engineer,1989-06-04,1996-06-04
412337,Pasqua,Marshall,Senior Engineer,1999-08-20,9999-01-01
412340,Alain,Litecky,Senior Engineer,1986-10-03,9999-01-01
412346,Chenye,Encarnacion,Technique Leader,1993-07-28,9999-01-01
412349,Masadi,Rodiger,Senior Staff,1997-12-16,9999-01-01
412350,Felicidad,Chiola,Technique Leader,1991-03-27,9999-01-01
412351,Terresa,Fujisawa,Senior Engineer,1989-07-16,9999-01-01
412354,Constantijn,Cannata,Engineer,1995-12-09,2000-12-08
412368,Duangkaew,Garrabrants,Assistant Engineer,1987-11-17,1993-11-16
412371,Elzbieta,Delgrossi,Senior Staff,1991-11-05,9999-01-01
412372,Peternela,Bodoff,Senior Staff,1992-05-14,9999-01-01
412375,Gurbir,Gerteisen,Engineer,1998-06-22,9999-01-01
412380,Keiichiro,Remmers,Senior Engineer,1989-05-23,9999-01-01
412388,Garnet,Kavvadias,Senior Staff,1993-12-03,9999-01-01
412393,Phillip,Bernardinello,Engineer,1999-03-26,9999-01-01
412395,Karoline,Heydon,Senior Staff,1996-09-09,9999-01-01
412397,Moty,Unno,Staff,1999-07-15,9999-01-01
412399,Rimon,Murtafg,Engineer,1999-04-07,9999-01-01
412403,Mingdong,Angot,Engineer,1988-12-20,1996-12-20
412412,Lijia,Lamba,Engineer,1985-04-03,1991-04-03
412413,Alexius,Hasham,Engineer,1997-12-06,9999-01-01
412416,Mahmut,Bashian,Engineer,1989-12-26,1998-12-26
412420,Ingmar,Gulak,Senior Staff,2000-09-18,9999-01-01
412431,Ranan,Ghalwash,Senior Staff,1991-12-11,9999-01-01
412432,Jinya,Conte,Assistant Engineer,1995-05-11,9999-01-01
412441,Billur,Rassart,Senior Staff,1992-03-25,9999-01-01
412443,Along,Bellone,Engineer,1990-06-29,1998-06-29
412444,Gio,Fritzsche,Engineer,1996-05-26,2002-05-26
412450,Patricio,Bala,Engineer,1998-11-07,9999-01-01
412454,Dmitri,Fraisse,Engineer,1985-04-28,1991-04-28
412459,Iara,Stroustrup,Senior Engineer,1986-06-01,9999-01-01
412472,Fai,Conry,Technique Leader,1999-07-14,9999-01-01
412475,Morris,Iacovou,Engineer,1996-12-26,9999-01-01
412479,Bangqing,Talmon,Engineer,1994-01-25,1999-01-25
412480,Rance,Shrader,Staff,1995-09-16,9999-01-01
412481,Gal,Montresor,Senior Staff,1991-03-31,9999-01-01
412493,Martine,Cochrane,Engineer,1992-02-19,1999-02-19
412498,Otmar,Woycyznski,Engineer,1987-03-06,1993-03-05
412501,Mart,Grandbois,Staff,1995-12-08,9999-01-01
412512,Utpal,Assaf,Senior Staff,1997-03-10,9999-01-01
412516,Lenore,Alameldin,Assistant Engineer,1987-10-17,1993-10-16
412520,Moon,Thiran,Staff,1999-06-28,9999-01-01
412521,Kwangsub,Beerel,Staff,1995-08-20,9999-01-01
412522,Tayeb,Herber,Senior Staff,1993-11-24,9999-01-01
412525,Flemming,Siegrist,Senior Staff,1994-07-05,9999-01-01
412528,Mohit,Bouloucos,Senior Engineer,1999-07-02,9999-01-01
412529,Kayoko,Rotem,Senior Staff,2000-05-31,9999-01-01
412547,Ulises,Facello,Engineer,1986-05-14,1994-05-14
412550,Pramod,Schoegge,Engineer,1987-05-08,1992-05-07
412560,Mari,Barinka,Senior Staff,1995-07-08,9999-01-01
412566,Shir,Ritcey,Engineer,1995-02-13,2002-02-13
412574,Yechiam,Panienski,Engineer,1985-07-06,1994-07-06
412575,Xiahua,Narahara,Staff,1997-10-14,9999-01-01
412587,Mabo,Strandh,Senior Staff,1998-12-28,9999-01-01
412592,Takahiro,Luit,Senior Staff,1994-04-20,9999-01-01
412594,Ziva,Kisuki,Staff,1995-05-26,9999-01-01
412595,Rasikan,Pearson,Senior Engineer,1990-05-19,9999-01-01
412598,Chuanyi,Suwa,Engineer,1990-04-19,1998-04-19
412602,Kasidit,Akiyama,Engineer,1985-08-21,1991-08-21
412605,Gretta,Hiraishi,Technique Leader,1986-08-26,9999-01-01
412621,Bouchung,Lamparter,Engineer,1993-12-20,9999-01-01
412631,Gian,Tetzlaff,Senior Engineer,1998-07-26,9999-01-01
412634,Hilary,Radwan,Assistant Engineer,1992-10-18,2001-10-18
412642,Shin,Felcyn,Senior Staff,1998-01-22,9999-01-01
412644,Gritta,Kropatsch,Senior Staff,2002-05-17,9999-01-01
412645,Honesty,Driscoll,Engineer,2000-01-22,9999-01-01
412649,Leen,McFarlin,Engineer,1987-06-25,1996-06-24
412651,Uri,Chelton,Senior Engineer,1989-04-01,9999-01-01
412653,Nobuyoshi,Rajcani,Staff,1996-06-28,9999-01-01
412655,Yuqun,Gniady,Senior Staff,1998-01-22,9999-01-01
412657,Siddarth,Cheshire,Engineer,1996-06-09,2002-06-09
412660,Leandro,Peral,Senior Staff,1999-09-28,9999-01-01
412661,Utpal,Melichar,Engineer,1985-05-20,1992-05-20
412662,Jongsuk,Ushiama,Technique Leader,1989-05-17,9999-01-01
412663,Luerbio,Klassen,Senior Staff,1998-11-05,9999-01-01
412667,Kaijung,Mapelli,Engineer,1987-07-05,1996-07-04
412672,Katsuo,Fargier,Senior Engineer,1990-12-07,9999-01-01
412675,Ortrun,Kobara,Senior Staff,2001-07-24,9999-01-01
412685,Augustine,Boyle,Senior Staff,1998-01-25,9999-01-01
412689,Ger,Fraisse,Staff,1997-10-03,9999-01-01
412694,Deniz,Emiris,Senior Staff,1997-05-13,9999-01-01
412702,Tran,Parhami,Senior Staff,1993-04-13,9999-01-01
412705,Rosella,Rohrbach,Engineer,1986-10-18,1995-10-18
412709,Niclas,Gecsel,Engineer,1998-08-07,9999-01-01
412719,Vesna,Sadowsky,Senior Engineer,1994-01-11,9999-01-01
412726,Shao,Kruskal,Staff,1995-06-20,9999-01-01
412728,Shigeaki,Garnier,Staff,1996-01-30,9999-01-01
412732,Goetz,Marquardt,Senior Staff,1999-02-22,9999-01-01
412737,Pantung,Beilner,Senior Staff,1993-10-12,9999-01-01
412747,Vishv,Cesareni,Assistant Engineer,1998-04-13,9999-01-01
412756,Berry,Homond,Assistant Engineer,1993-04-11,2001-04-11
412785,Arie,Redmiles,Senior Staff,1993-06-17,9999-01-01
412787,Jacqueline,Potthoff,Senior Staff,1993-09-12,9999-01-01
412789,Shooichi,Morris,Engineer,1986-06-08,1992-06-07
412795,Poornachandra,Conry,Senior Staff,1994-05-23,9999-01-01
412800,Goetz,Peha,Senior Staff,1985-04-10,9999-01-01
412802,Fox,Ghemri,Engineer,1987-12-07,1995-12-07
412806,Tianruo,Wynblatt,Staff,1997-01-26,9999-01-01
412812,Richard,Pews,Senior Staff,1998-03-31,9999-01-01
412813,Nidapan,Matzel,Technique Leader,1991-12-18,9999-01-01
412817,Niclas,Garnier,Senior Staff,1985-04-28,9999-01-01
412818,Wonhee,Marchesini,Senior Staff,2001-04-13,9999-01-01
412828,Utpal,Passafiume,Engineer,1985-09-23,1993-09-23
412830,Ingemar,Sidou,Assistant Engineer,1990-07-08,1995-07-08
412834,Sverrir,Mitzlaff,Engineer,1992-06-27,1999-06-28
412836,Huican,Montemayor,Assistant Engineer,1992-09-15,1999-09-16
412842,Berry,Hoppenstand,Senior Staff,1998-12-23,9999-01-01
412845,Gurbir,Picaronny,Senior Staff,2001-10-08,9999-01-01
412846,Gennadi,Puppe,Senior Staff,1998-07-06,9999-01-01
412856,Georg,Goodrum,Senior Engineer,1990-10-19,9999-01-01
412861,Iara,Esposito,Staff,1999-09-24,9999-01-01
412863,Candida,Veeraraghavan,Engineer,1998-01-26,9999-01-01
412865,Gudjon,Zallocco,Senior Staff,1990-10-02,9999-01-01
412869,Miomir,Chinin,Technique Leader,1988-03-18,9999-01-01
412877,Uriel,Sinicrope,Senior Staff,2001-01-20,9999-01-01
412883,Bedir,Hinsberger,Senior Staff,1996-08-01,9999-01-01
412884,Nathan,Selenyi,Engineer,1987-11-11,1995-11-11
412885,Elvis,Couchot,Engineer,1993-05-22,2002-05-22
412892,Paloma,Kalorkoti,Engineer,1985-06-23,1990-06-23
412902,Etsuo,Kaiser,Engineer,1999-06-09,9999-01-01
412904,Murthy,Schach,Senior Staff,1994-02-08,9999-01-01
412906,Masadi,Heystek,Technique Leader,1996-04-20,9999-01-01
412910,Supot,Koblitz,Assistant Engineer,1993-10-31,1999-10-31
412912,Dmitry,Rousseau,Assistant Engineer,1993-10-18,1998-10-18
412913,Aemilian,Furedi,Senior Engineer,1999-11-06,9999-01-01
412927,Marie,Yemenis,Engineer,1993-08-06,2000-08-06
412939,Uzi,Chvatal,Staff,1998-01-15,9999-01-01
412942,Gian,Percebois,Senior Staff,1994-06-28,9999-01-01
412943,Siddarth,Hanabata,Senior Engineer,1988-12-23,9999-01-01
412949,Falguni,Plotkin,Senior Engineer,1998-04-11,9999-01-01
412950,Garnik,Ouhyoung,Senior Staff,1993-09-14,9999-01-01
412951,Paris,Barriga,Senior Staff,1993-02-11,9999-01-01
412954,Rafols,Wissmann,Senior Staff,1998-01-28,9999-01-01
412959,Tadahiro,Marchesini,Engineer,1990-07-25,1998-07-25
412961,Kankanahalli,Sgarro,Senior Staff,1991-10-18,9999-01-01
412964,Jacqueline,Denna,Senior Staff,1997-03-14,9999-01-01
412971,Ger,Fetvedt,Senior Staff,2002-06-13,9999-01-01
412974,Conor,Wursthorn,Engineer,1986-02-10,1995-02-10
412980,Mariangiola,Verspoor,Senior Staff,1996-09-24,9999-01-01
412988,Odysseas,Fendler,Technique Leader,1985-10-11,9999-01-01
412989,Kristian,Rosca,Senior Staff,1992-07-28,9999-01-01
412997,Baocai,Samarati,Engineer,1993-02-15,1998-02-15
413001,Nitsan,Monkewich,Senior Staff,1995-10-14,9999-01-01
413003,Yifei,Heyers,Engineer,1998-07-01,9999-01-01
413009,Ranga,Hasenauer,Technique Leader,1999-03-29,9999-01-01
413010,Zhaofang,Krupka,Engineer,1997-11-10,9999-01-01
413020,Luigi,Falby,Engineer,1996-04-28,2001-04-28
413025,Brigham,Marakhovsky,Senior Engineer,1990-01-22,9999-01-01
413030,Baocai,Beetstra,Technique Leader,1991-08-15,9999-01-01
413031,Hsiangchu,Berstel,Staff,1995-08-30,9999-01-01
413032,Iara,Spelt,Technique Leader,1990-12-22,9999-01-01
413039,Diederik,Vesel,Engineer,1993-06-28,1998-06-28
413040,Gil,Pero,Senior Staff,2000-02-06,9999-01-01
413052,Martial,England,Staff,1994-02-23,9999-01-01
413057,Van,Sewelson,Senior Staff,2000-09-18,9999-01-01
413066,Rayond,Neimat,Engineer,1985-02-08,1991-02-08
413067,Monique,Basagni,Senior Staff,1995-12-26,9999-01-01
413079,Hugh,Clemencon,Senior Staff,1993-06-24,9999-01-01
413083,Saeko,Gubsky,Senior Engineer,1988-03-15,9999-01-01
413089,Jinpo,Orsini,Engineer,1989-04-21,1998-04-21
413109,Jiang,Garnick,Senior Staff,2002-04-03,9999-01-01
413112,Yongmin,Kroha,Engineer,1996-11-08,2001-11-08
413115,Georgy,Cooke,Senior Staff,1997-05-15,9999-01-01
413118,Becky,Thiria,Senior Engineer,1985-11-12,9999-01-01
413127,Marke,Gurbaxani,Engineer,1995-03-20,2000-03-19
413130,Janche,Marzano,Assistant Engineer,1997-07-23,2002-07-23
413133,Quingbo,Schusler,Assistant Engineer,1994-02-01,1999-02-01
413134,Sachem,Denos,Engineer,1986-09-24,1995-09-24
413140,Vincent,Demian,Assistant Engineer,1985-09-18,1993-09-18
413141,Masamitsu,Erdi,Engineer,1988-02-05,1997-02-04
413143,Guadalupe,Luan,Technique Leader,1997-11-28,9999-01-01
413144,Changho,Spinelli,Technique Leader,1985-12-11,9999-01-01
413146,Yifei,Peot,Senior Engineer,1991-01-26,9999-01-01
413148,Jinxi,Pehl,Senior Staff,1989-07-25,9999-01-01
413149,Radhika,Dulay,Senior Staff,2001-09-16,9999-01-01
413154,Patricio,McDermid,Senior Staff,1999-06-26,9999-01-01
413155,Mrinalini,Zultner,Engineer,1996-01-04,9999-01-01
413156,Gunilla,Fordan,Assistant Engineer,1996-01-29,9999-01-01
413160,Tadanori,Felcyn,Senior Staff,2002-07-05,9999-01-01
413161,Tomofumi,Comte,Senior Staff,1996-04-17,9999-01-01
413162,Turgut,Merks,Senior Engineer,1995-11-06,9999-01-01
413164,Rosita,Ashish,Staff,1998-04-22,9999-01-01
413166,Koldo,Salverda,Senior Staff,2002-07-24,9999-01-01
413169,Adin,Kropp,Senior Staff,1996-08-05,9999-01-01
413184,Moon,Asmuth,Senior Staff,1999-03-07,9999-01-01
413186,Patricia,Kugler,Senior Staff,1994-08-25,9999-01-01
413191,Conrado,Roohalamini,Engineer,1996-07-27,9999-01-01
413195,Sachin,Halloran,Engineer,1986-01-04,1992-01-04
413208,Conal,Reinhard,Senior Staff,1995-10-23,9999-01-01
413214,Marin,Greenaway,Senior Staff,2000-06-24,9999-01-01
413217,Phule,Waschkowski,Engineer,1994-01-07,2001-01-07
413222,Stafford,Muhlberg,Senior Staff,1989-03-22,9999-01-01
413224,Giordano,Naudin,Senior Staff,1997-06-01,9999-01-01
413228,Toshimitsu,Luce,Senior Engineer,1988-10-14,9999-01-01
413242,Siamak,Geffroy,Engineer,1990-01-08,1995-01-08
413251,Eckart,Radwan,Staff,1997-01-31,9999-01-01
413253,Alselm,Daescu,Technique Leader,1986-03-06,9999-01-01
413266,Gonzalo,Baar,Senior Staff,1993-03-09,9999-01-01
413272,Xianlong,Comellas,Engineer,1998-12-27,9999-01-01
413276,Bikash,Stamatiou,Assistant Engineer,1988-11-21,1996-11-21
413278,Utz,Felder,Engineer,1986-05-04,1993-05-04
413279,Alper,Scallan,Staff,1999-11-28,9999-01-01
413283,Sampalli,Bednarek,Senior Engineer,1999-05-12,9999-01-01
413286,Behnaam,Avouris,Assistant Engineer,1997-03-27,9999-01-01
413288,Kenton,Ramras,Senior Staff,1988-10-30,9999-01-01
413292,Baziley,Garnick,Technique Leader,1996-11-05,9999-01-01
413293,Mohamadou,Kroft,Engineer,1995-06-26,9999-01-01
413297,Bernt,Schade,Senior Staff,1991-02-08,9999-01-01
413299,Murthy,Dalton,Engineer,1995-06-17,9999-01-01
413301,Xiaoheng,Langford,Senior Staff,1989-03-30,9999-01-01
413304,Iara,Cronau,Senior Staff,1993-05-03,9999-01-01
413306,Nathan,Alencar,Engineer,1991-02-02,1997-02-01
413308,Holgard,Ibel,Senior Engineer,1994-12-21,9999-01-01
413321,Tooru,Chepyzhov,Senior Staff,1998-10-25,9999-01-01
413324,Holgard,Rusmann,Senior Staff,2000-08-15,9999-01-01
413328,Sibyl,Stasinski,Engineer,1995-12-05,2001-12-04
413333,Martijn,Spell,Senior Staff,2000-04-30,9999-01-01
413336,Toshimo,Barriga,Engineer,1987-02-07,1993-02-06
413337,Moty,Schaft,Senior Staff,1994-10-12,9999-01-01
413344,Bluma,Serra,Senior Staff,2002-03-27,9999-01-01
413349,Sverrir,Pettit,Senior Staff,1998-09-12,9999-01-01
413355,Luisa,Luby,Engineer,1997-08-16,9999-01-01
413361,Licheng,Lambe,Senior Engineer,1989-04-04,9999-01-01
413363,Dayanand,Simmel,Staff,1998-11-13,9999-01-01
413364,Fay,Encarnacion,Senior Staff,1999-06-13,9999-01-01
413380,Steen,Azumi,Senior Staff,1993-06-08,9999-01-01
413389,Hyuckchul,Randi,Senior Staff,1992-04-24,9999-01-01
413391,Hitomi,Morrey,Engineer,1998-08-17,9999-01-01
413392,Xiadong,Henders,Technique Leader,1990-04-27,9999-01-01
413393,Remco,Biros,Engineer,1996-11-20,2001-11-20
413396,Arumugam,Ullian,Engineer,1987-10-06,1996-10-05
413400,Almudena,Fendler,Senior Staff,1986-03-15,9999-01-01
413405,Samphel,Kemmerer,Staff,1996-08-13,9999-01-01
413406,Elrique,Molberg,Senior Staff,1993-07-09,9999-01-01
413410,Yongmao,Matzen,Engineer,1993-10-04,2000-10-04
413411,Sajjad,Heping,Senior Staff,1995-11-14,9999-01-01
413417,Hongzue,Bonifati,Engineer,1991-03-31,1998-03-31
413420,Jeong,Lamba,Senior Engineer,1986-04-22,9999-01-01
413427,Kauko,Luce,Engineer,1987-03-05,1993-03-04
413431,Moss,Denis,Engineer,1987-06-15,1996-06-14
413432,Basant,Alpin,Engineer,1992-03-15,1997-03-15
413433,Chikara,Zastre,Engineer,1996-08-06,9999-01-01
413436,Haldun,Segond,Senior Staff,2000-11-13,9999-01-01
413441,Fumiko,Koshiba,Senior Staff,1995-01-18,9999-01-01
413449,Eishiro,Scallan,Senior Engineer,1992-06-20,9999-01-01
413450,Hongzhu,Atrawala,Senior Staff,2001-08-22,9999-01-01
413453,Bokyung,Matzov,Senior Staff,1998-07-05,9999-01-01
413454,Haldon,Einsfeld,Engineer,1987-08-13,1996-08-12
413455,Gita,Luca,Senior Staff,2001-04-12,9999-01-01
413456,Hyuckchul,Schrooten,Senior Staff,1998-08-22,9999-01-01
413461,Mong,Vickson,Engineer,1990-12-05,1998-12-05
